49,351485833	20,277946139
49,351362472	20,277511472
49,351167	20,277508861
49,351083806	20,276947417
49,351220861	20,276684278
49,351264111	20,275799833
49,351218694	20,274215306
49,351368722	20,273052944
49,350753389	20,272327417
49,349067694	20,270449694
49,347747056	20,269403528
49,347401528	20,269659639
49,346471472	20,268794472
49,346066861	20,269102167
49,345690944	20,268657111
49,346633361	20,266247333
49,347070389	20,266395333
49,347755444	20,262535778
49,347476611	20,262109472
49,347612861	20,261660639
49,34766825	20,259578833
49,348689278	20,257819083
49,349052361	20,254996361
49,348905083	20,253972611
49,349401111	20,253456194
49,3517545	20,253190472
49,349980861	20,249538056
49,349717667	20,248347889
49,34971325	20,247761056
49,350669528	20,245366056
49,350952833	20,243972278
49,350741806	20,243487833
49,350967583	20,24304075
49,350862	20,2425065
49,350521028	20,242014139
49,348497778	20,241034
49,348430417	20,2392515
49,347597806	20,237424917
49,347581694	20,235300917
49,346352528	20,232860139
49,346317722	20,231815528
49,346698	20,230934417
49,346793778	20,230274694
49,349388333	20,227270694
49,349733139	20,226156694
49,351804278	20,221876278
49,3517875	20,220823389
49,351101722	20,219443
49,3504125	20,219254528
49,349805	20,21823
49,348893444	20,215981306
49,348427194	20,213992861
49,347700194	20,2140025
49,347395944	20,213503361
49,346080778	20,21319
49,345187	20,213424778
49,34457975	20,211928472
49,344350722	20,210212778
49,342749528	20,205589028
49,342897389	20,205040694
49,342531722	20,203897583
49,341803833	20,2033585
49,341842333	20,202559611
49,342027389	20,198205306
49,342304694	20,195541306
49,342265583	20,195231
49,341406917	20,19419575
49,340975389	20,1932145
49,339171556	20,191173639
49,338692778	20,190273222
49,337727222	20,190133056
49,33590825	20,190195222
49,334610222	20,189748889
49,332941333	20,189609528
49,332255556	20,189212111
49,3306635	20,186567
49,329344361	20,185130389
49,327805278	20,184156444
49,328011944	20,182504833
49,327873	20,174551222
49,327732389	20,170584028
49,327345583	20,170547722
49,325518611	20,172679306
49,324975167	20,173578639
49,324734444	20,171973139
49,324645861	20,172094806
49,324167833	20,170396806
49,3245985	20,170269417
49,324156222	20,169516667
49,323563361	20,167782111
49,323140111	20,1674845
49,323060056	20,168086917
49,322847833	20,168048667
49,322720556	20,168318111
49,32251775	20,168242889
49,322200167	20,168752639
49,32192975	20,168633167
49,321898056	20,168875778
49,321544472	20,168749139
49,321410139	20,168811694
49,321321333	20,168572472
49,321069639	20,168554306
49,320628972	20,169022611
49,320635139	20,169202556
49,319746361	20,169903333
49,319243806	20,170471194
49,318245861	20,172263556
49,317792889	20,1722035
49,316726944	20,172955139
49,315416583	20,174122611
49,315129472	20,175075306
49,314079583	20,175802722
49,305399917	20,162133333
49,304685667	20,160698778
49,302813028	20,157717667
49,304910944	20,157343528
49,305773167	20,157644194
49,306154722	20,158617833
49,306543722	20,158960778
49,307177528	20,15868225
49,308605139	20,157474389
49,311117056	20,156588528
49,311822722	20,156077528
49,3120735	20,154289472
49,312561306	20,153973389
49,313859639	20,153901972
49,315230083	20,151815222
49,315661944	20,151979972
49,316800361	20,152699028
49,318631694	20,151684778
49,318754917	20,151281333
49,319236194	20,149503111
49,318763139	20,147854722
49,317976611	20,146049833
49,317511167	20,145503667
49,316463667	20,145852167
49,3155145	20,145228556
49,314618417	20,144425111
49,31387775	20,144558444
49,313343028	20,145141389
49,312782306	20,145246972
49,312059306	20,144087028
49,311931472	20,143393944
49,312423	20,142067833
49,312169361	20,141709111
49,3102375	20,14054575
49,308648139	20,138895278
49,307589806	20,138621028
49,307108167	20,138864611
49,306388583	20,13766625
49,306008667	20,137342056
49,306014778	20,135469861
49,306345639	20,134544361
49,305588	20,134146944
49,30470975	20,134770417
49,304161194	20,135822944
49,303635722	20,135932722
49,302481333	20,135106639
49,301895333	20,133728944
49,300575667	20,13288125
49,299449278	20,133450028
49,299055917	20,133059111
49,297901444	20,131098528
49,296326556	20,130293944
49,295883389	20,129992889
49,295117056	20,131343556
49,294456861	20,132093694
49,293386556	20,132087333
49,291955389	20,131252111
49,291465111	20,130516389
49,29070125	20,131177778
49,289872056	20,130760111
49,289820417	20,129858167
49,289229778	20,129212083
49,287570056	20,128552861
49,286608306	20,12787875
49,285577278	20,127950861
49,282819278	20,129069778
49,281869333	20,128790389
49,281138639	20,128250667
49,280066917	20,128339389
49,278943389	20,127698361
49,277069917	20,128665194
49,276409056	20,128419417
49,276184167	20,1271245
49,275575556	20,126856472
49,274755	20,126923
49,272957139	20,125562306
49,271842861	20,125081944
49,270820833	20,125020111
49,270219417	20,123874611
49,270097028	20,123179583
49,269063333	20,122694028
49,268229028	20,122338583
49,267191556	20,120616083
49,266237139	20,117860111
49,265610583	20,117058583
49,264508528	20,117061028
49,263864222	20,116355222
49,263285417	20,113913056
49,262539444	20,113872
49,261978861	20,112824
49,261263472	20,112748944
49,259979083	20,112193472
49,259695194	20,111914222
49,258701889	20,111475306
49,257068083	20,109307194
49,255851194	20,106784833
49,254561167	20,105496111
49,253475417	20,103057639
49,252886667	20,102193444
49,250086417	20,100765833
49,248887694	20,100888861
49,246873556	20,101810917
49,246347583	20,101570083
49,245596333	20,100884889
49,244427083	20,100948389
49,243466806	20,100804194
49,241464333	20,100957139
49,240171	20,099787278
49,239277972	20,098727556
49,238653444	20,098693417
49,238073	20,098138056
49,237331167	20,098388806
49,236541861	20,097966
49,235497833	20,098423056
49,23455125	20,097831611
49,232088889	20,099558167
49,231430194	20,099728528
49,230226	20,099334222
49,228960389	20,099860944
49,227630056	20,099922889
49,226993611	20,101193778
49,225660083	20,102175667
49,224956889	20,102092528
49,2235025	20,101486083
49,222658167	20,101622306
49,222375833	20,100401722
49,221234	20,099616194
49,220921861	20,098641194
49,220392389	20,098541
49,220196611	20,098111389
49,220425528	20,097308972
49,220032639	20,096162556
49,213486833	20,091801944
49,211434278	20,090630944
49,209280917	20,088474139
49,2075495	20,087183583
49,205957167	20,087009528
49,203954111	20,086240222
49,202709306	20,086861417
49,201219306	20,086772028
49,200723889	20,087129083
49,199314361	20,087171056
49,198472083	20,086393444
49,197281667	20,086178222
49,196426083	20,08507775
49,196531444	20,08477275
49,19618375	20,084373722
49,194884111	20,084348611
49,194524417	20,084722333
49,192931694	20,084548583
49,192040028	20,085135167
49,191786611	20,085687
49,191441833	20,085787556
49,191413556	20,086005083
49,19043975	20,085868111
49,189559556	20,086147444
49,189190917	20,085869194
49,189131139	20,086537389
49,188414694	20,08698675
49,187988917	20,087141833
49,187764667	20,087729472
49,187846083	20,089251889
49,187335361	20,088413917
49,186602139	20,087845917
49,186461361	20,087318917
49,185604639	20,087077139
49,185285667	20,087158028
49,184766056	20,086773556
49,184342889	20,086880111
49,183183667	20,088201611
49,18152	20,087938278
49,181042194	20,088469556
49,180261333	20,088049917
49,179657806	20,088152611
49,179491444	20,087550889
49,179494944	20,086918528
49,179690944	20,086622917
49,179588417	20,084458917
49,179346528	20,082398111
49,178521778	20,078866
49,178655639	20,078358444
49,178537722	20,076924278
49,178763194	20,075499778
49,180212611	20,072338944
49,180180944	20,071414278
49,180459667	20,070759611
49,180779833	20,069105278
49,182359222	20,067598083
49,183184472	20,067142944
49,183772833	20,064984028
49,184023972	20,064715389
49,184129167	20,064055667
49,18427475	20,064116611
49,184797722	20,062017
49,1849645	20,061739583
49,186192583	20,060560139
49,187039528	20,0601795
49,187084778	20,059120222
49,187398917	20,058648278
49,187600167	20,057695806
49,187583722	20,0567455
49,1878035	20,056013389
49,187743611	20,054798333
49,187882833	20,054272778
49,1878605	20,053243444
49,188825056	20,050965778
49,189122028	20,05099025
49,189602694	20,050079806
49,189473889	20,049271722
49,189990889	20,047860694
49,190135111	20,047758833
49,190338167	20,047206639
49,191153389	20,046546139
49,191767278	20,044971694
49,192840639	20,043872278
49,193181111	20,042617917
49,194136083	20,041872056
49,195176889	20,040553167
49,195528611	20,040539361
49,196239222	20,039949028
49,196942889	20,040285278
49,197010722	20,040500139
49,197415111	20,039761139
49,1977725	20,038169694
49,197811889	20,037320528
49,198634833	20,034936722
49,198613861	20,034295139
49,199130667	20,033561
49,199302944	20,032855
49,199953056	20,032260667
49,1996965	20,030210778
49,200154694	20,027246528
49,200537	20,026141972
49,20073875	20,023317472
49,201227694	20,022523028
49,201562611	20,020726389
49,201503944	20,020527139
49,202954194	20,018733389
49,203127111	20,018788
49,204595417	20,016729222
49,205624778	20,015627361
49,206243639	20,014340472
49,206400556	20,014396611
49,206939167	20,013163056
49,208578722	20,012161611
49,208905111	20,012247806
49,2096765	20,011780056
49,210831778	20,009927889
49,211620139	20,008047278
49,212721722	20,006850917
49,213309972	20,006499694
49,213598806	20,007321278
49,214295917	20,007356222
49,215445222	20,00873675
49,216175306	20,009074972
49,218058861	20,008847194
49,218917611	20,009406056
49,21908875	20,009214889
49,219404417	20,009292222
49,220049722	20,0086275
49,219977472	20,007678917
49,220387194	20,004993667
49,22226475	20,001218611
49,222295667	19,999219667
49,223097306	19,998192778
49,223674417	19,9970065
49,225145694	19,992526139
49,226261889	19,989751
49,227252861	19,98911525
49,229094139	19,987053028
49,230174389	19,984389306
49,23179875	19,981561722
49,2311435	19,980102806
49,230718194	19,977101222
49,230077917	19,97402975
49,230101944	19,972220417
49,22995325	19,971165028
49,230805306	19,967294528
49,231290056	19,966167694
49,231199056	19,964852944
49,231364722	19,962424167
49,2318065	19,959211472
49,232402972	19,957036917
49,232307278	19,956753861
49,232431583	19,955779306
49,232183833	19,953130083
49,232335833	19,951113472
49,232710694	19,950430556
49,232526056	19,949165083
49,233027722	19,948450944
49,233323944	19,946312194
49,23398525	19,945186722
49,23411825	19,943946389
49,2344505	19,943441583
49,233819972	19,94139875
49,233660806	19,940341194
49,234652611	19,936158778
49,235435417	19,933856444
49,236489056	19,932216361
49,235321417	19,927836139
49,235184639	19,924997611
49,235591333	19,923748806
49,235784	19,919266917
49,234662611	19,917698167
49,232207806	19,911823639
49,231559278	19,909094194
49,231019028	19,905579556
49,231238889	19,904690667
49,230917444	19,903267389
49,230570556	19,903492222
49,230174139	19,903233222
49,228602972	19,904077111
49,228175056	19,903942667
49,22784275	19,903507444
49,227510917	19,903753472
49,225581444	19,903904917
49,224702528	19,905252222
49,219644667	19,904734111
49,219488528	19,905223472
49,216370611	19,901783556
49,214988083	19,901783
49,213311056	19,902330917
49,212880333	19,901280667
49,211990444	19,896576167
49,211130333	19,894904806
49,209971694	19,891593778
49,209855028	19,890038333
49,209186972	19,888378583
49,208164167	19,886985472
49,206369722	19,886017361
49,204930556	19,884942444
49,204111361	19,883690167
49,20406625	19,882296194
49,204365806	19,881103306
49,203004194	19,878362028
49,201872611	19,876086472
49,200906667	19,874699333
49,200283667	19,873253417
49,199204861	19,871857472
49,198484694	19,870299556
49,197665583	19,869826361
49,197136194	19,869915889
49,196717472	19,870098972
49,19579625	19,869437194
49,196711528	19,864108444
49,196560583	19,860724361
49,196321917	19,858658944
49,196280167	19,856055778
49,196416667	19,855408222
49,196200694	19,852126167
49,196219833	19,850895806
49,195552556	19,848213472
49,194918056	19,844342
49,194204806	19,842733306
49,193165389	19,841381222
49,19261475	19,840998972
49,194446806	19,840551444
49,195212028	19,840049389
49,195888028	19,840023861
49,196380833	19,838197
49,196309028	19,836870917
49,196575222	19,835997194
49,196523583	19,834527611
49,458010083	19,581550639
49,458158333	19,581868778
49,458319944	19,581429667
49,45827225	19,581109639
49,458473028	19,581215833
49,459001306	19,580650806
49,45923625	19,580693111
49,459226028	19,58097225
49,4594775	19,580934139
49,459481639	19,581262361
49,459841806	19,581003472
49,459901861	19,580834694
49,459997	19,581021278
49,460548806	19,580618167
49,460603222	19,58073825
49,461215889	19,580579556
49,46136825	19,580012778
49,461518417	19,580055583
49,461584694	19,579708028
49,461924722	19,579886806
49,461924889	19,579674944
49,462148944	19,579542111
49,462101778	19,579297778
49,462427639	19,57862075
49,463265583	19,577553306
49,463451389	19,57695725
49,46315025	19,576612333
49,463243361	19,576415278
49,463373833	19,57647925
49,463501528	19,576019972
49,464012611	19,5752935
49,463899444	19,575125111
49,464203722	19,575016833
49,46424025	19,574884528
49,46441675	19,575064472
49,464623333	19,574453472
49,465607	19,573678083
49,46549975	19,573446694
49,465947306	19,573141028
49,466216389	19,573043778
49,51849475	18,924097556
49,517880278	18,916699278
49,517573889	18,912790444
49,5169885	18,911115472
49,515241917	18,902603
49,514873417	18,899635389
49,514785222	18,898210361
49,514419667	18,897157778
49,514520889	18,895838694
49,514932917	18,893974028
49,515896722	18,889496806
49,516689833	18,886689833
49,5166165	18,884658611
49,516252417	18,882158917
49,51589	18,877826889
49,515941472	18,875411444
49,516111139	18,875062028
49,516167306	18,874551639
49,516489111	18,874655194
49,516747694	18,873666083
49,517187222	18,873297861
49,517045722	18,872433111
49,516740083	18,871918278
49,5169885	18,871841
49,516997194	18,871332139
49,517637694	18,871129333
49,5178865	18,87047725
49,518170667	18,870539472
49,518325833	18,869977694
49,518568667	18,869999694
49,518831778	18,869079361
49,519109417	18,868934556
49,519422528	18,866771
49,519284639	18,865183639
49,5188245	18,863876667
49,518678333	18,863997694
49,518301306	18,86047625
49,518421111	18,860138417
49,518009472	18,858458306
49,517887556	18,857172333
49,466587639	19,572805056
49,466542	19,573071639
49,46711225	19,572977722
49,467498028	19,572632778
49,467359056	19,572138278
49,467738417	19,57205025
49,468290778	19,571416139
49,468413361	19,571691944
49,468675417	19,571266972
49,468657333	19,570805861
49,46882875	19,570922194
49,468848278	19,570583806
49,469180083	19,570279667
49,469286694	19,570625194
49,469771889	19,569956639
49,470043444	19,570039417
49,469950056	19,569389611
49,470234833	19,56932125
49,470112306	19,569024389
49,470395139	19,568552944
49,470785083	19,567451444
49,470888056	19,567599056
49,471009	19,567066556
49,471296361	19,567019444
49,472267778	19,567235333
49,472403056	19,5671165
49,47294475	19,567396444
49,473525611	19,568075833
49,473751056	19,56785175
49,474484778	19,569053444
49,475656694	19,567594972
49,476723556	19,567192222
49,478061222	19,566037833
49,480518667	19,565627611
49,482225278	19,562019417
49,484803583	19,560686472
49,486224028	19,5593795
49,487954361	19,558372528
49,48685225	19,557394472
49,487510722	19,556873194
49,516961583	18,853413306
49,517370694	18,852227361
49,517148333	18,850908167
51,496944444	23,630833333
51,488055556	23,645555556
51,487777778	23,652222222
51,491111111	23,664166667
51,4875	23,671111111
51,475833333	23,677777778
51,475	23,678611111
51,474166667	23,679166667
51,461944444	23,660833333
51,461388889	23,653888889
51,457777778	23,652222222
51,448611111	23,658611111
51,446388889	23,664166667
51,444444444	23,684722222
51,436388889	23,688333333
51,431666667	23,683333333
51,426666667	23,691111111
51,421388889	23,694444444
51,420555556	23,703333333
51,418888889	23,704166667
51,414444444	23,698333333
51,4125	23,7025
51,404444444	23,706111111
51,403611111	23,698888889
51,401388889	23,696111111
51,400833333	23,690833333
51,395	23,687777778
51,392222222	23,683055556
51,389166667	23,689444444
51,387222222	23,69
51,383888889	23,684722222
51,380277778	23,683888889
51,376944444	23,686944444
51,370833333	23,686111111
51,368888889	23,680833333
51,368611111	23,671944444
51,362777778	23,669444444
51,356388889	23,660833333
49,487422556	19,556684
49,487633972	19,556525361
49,488967194	19,554708333
49,489673	19,554220028
49,489936	19,553642639
49,494762806	19,554467056
49,498693722	19,554388472
49,501336333	19,553908194
49,503177528	19,55337125
49,503821944	19,552702167
49,505651917	19,551934111
49,507616611	19,551614389
49,510849306	19,549090917
49,512715083	19,548457222
49,513227528	19,5480885
49,513786083	19,5467995
49,51661425	19,544104611
49,519064111	19,542438472
49,522571583	19,541797194
49,523250444	19,541520028
49,524886833	19,539716528
49,526307083	19,535093833
49,529195333	19,535517
49,529810667	19,535786194
49,530492111	19,535581889
49,533373333	19,532431806
49,535765583	19,530450056
49,538747333	19,529232056
49,54267325	19,529218833
49,547994222	19,529556556
49,549184556	19,529943056
49,561168806	19,527413694
49,561327778	19,528018444
49,570519139	19,529605722
49,573015472	19,529333167
49,572587778	19,527142278
49,57215	19,525832639
49,572231472	19,522010889
49,573403056	19,518219278
49,574019056	19,517209917
51,344722222	23,656111111
51,3425	23,660277778
51,339722222	23,661111111
51,336388889	23,648611111
51,333333333	23,644722222
51,321944444	23,640833333
51,313888889	23,643333333
51,307777778	23,649722222
51,305555556	23,651944444
51,291388889	23,655
51,289166667	23,654444444
51,288333333	23,654166667
51,2875	23,661111111
51,288888889	23,670833333
51,277777778	23,686944444
51,274444444	23,701666667
51,268333333	23,712222222
51,269722222	23,72
51,258333333	23,728333333
51,2475	23,730555556
51,239722222	23,729166667
51,233888889	23,733611111
51,233333333	23,740555556
51,230277778	23,744444444
51,228333333	23,7425
51,223888889	23,748055556
51,220833333	23,748055556
51,216944444	23,743611111
51,213888889	23,746111111
51,211666667	23,758888889
51,207222222	23,761111111
51,201944444	23,774166667
51,201666667	23,775
51,2025	23,782777778
51,199444444	23,7875
51,191111111	23,791944444
51,190277778	23,8025
51,186111111	23,809444444
51,185	23,811388889
51,180833333	23,816944444
51,178333333	23,82
49,575484111	19,515637583
49,577458	19,514885028
49,581435972	19,510207694
49,581918472	19,506905806
49,581981111	19,504314333
49,581200333	19,499660583
49,5815705	19,497232139
49,5832045	19,494275667
49,584334	19,4925565
49,585486083	19,484642167
49,585995611	19,482714194
49,586851083	19,480577889
49,588025028	19,478407472
49,589103111	19,477495861
49,591010472	19,476401833
49,591676528	19,475610361
49,592547639	19,473578028
49,593943639	19,472986361
49,595183028	19,470360361
49,595560444	19,469103639
49,596458417	19,468437528
49,598322389	19,46990925
49,598728333	19,470652694
49,600587861	19,471900667
49,601555583	19,473705833
49,603434722	19,4747085
49,604668611	19,47463
49,607074083	19,472744278
49,60790875	19,471380639
49,608687139	19,470661583
49,611125056	19,470092444
49,613758972	19,467376778
49,613443528	19,466010972
49,612926889	19,461232667
49,611179611	19,456713361
49,610883972	19,454947222
49,611814667	19,452141306
49,613796861	19,448512028
49,613242556	19,446250472
49,612040778	19,444970917
51,172777778	23,822222222
51,169166667	23,828888889
51,165	23,829444444
51,161388889	23,836111111
51,162222222	23,843333333
51,161944444	23,850833333
51,1575	23,854166667
51,156666667	23,858333333
51,158611111	23,866388889
51,154722222	23,867777778
51,151111111	23,873055556
51,146666667	23,871944444
51,136666667	23,876388889
51,132222222	23,873888889
51,130555556	23,867222222
51,132777778	23,863055556
51,128888889	23,858888889
51,123611111	23,856666667
51,111944444	23,866388889
51,108055556	23,866944444
51,1075	23,867222222
51,105	23,865833333
51,103055556	23,864722222
51,101388889	23,867777778
51,096388889	23,876388889
51,080833333	23,886388889
51,0825	23,892222222
51,076666667	23,907777778
51,078888889	23,911944444
51,075	23,918055556
51,072222222	23,919166667
51,066388889	23,916666667
51,061388889	23,92
51,053611111	23,922777778
51,046111111	23,92
51,043333333	23,921388889
51,041111111	23,927222222
51,041944444	23,936666667
51,037777778	23,935555556
51,036388889	23,933888889
49,259556222	19,789266889
49,260389861	19,789617833
49,260898972	19,789625083
49,261619667	19,788786917
49,262745	19,791154639
49,263416972	19,792178333
49,263841167	19,791798667
49,265623306	19,791972833
49,266715556	19,792300472
49,267967667	19,792472944
49,269144833	19,79485425
49,269188833	19,795625972
49,270043667	19,798693139
49,2704375	19,800264083
49,270619167	19,802229722
49,271841972	19,802972528
49,272206333	19,803744306
49,272652139	19,803974667
49,273629333	19,805697167
49,274489222	19,806343361
49,274637556	19,807349972
49,27436925	19,808623583
49,2745505	19,809555806
49,275256417	19,810895417
49,275091639	19,815542917
49,275686278	19,816389278
49,275939194	19,817222361
49,276393833	19,817769306
49,276402389	19,818541944
49,276682833	19,81951775
49,276470611	19,820788722
49,276793361	19,8228025
49,278641722	19,822653
49,279863	19,822013417
49,281236611	19,820872583
49,283576611	19,819688611
49,285333472	19,817296167
49,285639611	19,817202389
49,2868615	19,815775222
49,288689083	19,814813778
49,609161639	19,443035556
49,608666722	19,442956889
49,6079255	19,443171556
49,606722139	19,442765722
49,6054975	19,442029361
49,604308583	19,442251778
49,603052528	19,444375333
49,601612333	19,445113333
49,600484444	19,444572722
49,599062889	19,442925056
49,598012389	19,440875028
49,597827222	19,439619083
49,596799306	19,4376975
49,596656722	19,435454778
49,59625525	19,433880861
49,596205028	19,433045583
49,595681278	19,431895139
49,595414333	19,430644972
49,595799222	19,429095306
49,595378806	19,427012389
49,595515	19,4260925
49,595471944	19,424584917
49,595745139	19,423673278
49,595755111	19,42270225
49,5951855	19,42101125
49,594718417	19,418718833
49,594060722	19,416373611
49,592750611	19,414070833
49,592498361	19,4112295
49,592133778	19,409964361
49,591790917	19,409598972
49,588689083	19,408261083
49,58595075	19,406837111
49,584346806	19,407921889
49,583832556	19,408011111
49,580825694	19,407646583
49,58011275	19,407100167
49,578988833	19,4050445
49,576644056	19,402871639
49,574129444	19,400016167
51,030277778	23,925833333
51,026388889	23,931111111
51,021388889	23,932222222
51,0175	23,940277778
51,016111111	23,930555556
51,015555556	23,925277778
51,015555556	23,924722222
51,0125	23,9225
51,009722222	23,927222222
51,006666667	23,941944444
51,006666667	23,942222222
51,001666667	23,953611111
50,986666667	23,968333333
50,976111111	23,973333333
50,955833333	23,976666667
50,948055556	23,991111111
50,945	23,994166667
50,937222222	24
50,932222222	24,003888889
50,907222222	24,046111111
50,900277778	24,056388889
50,896666667	24,058888889
50,895	24,063333333
50,893055556	24,087222222
50,882777778	24,103611111
50,878333333	24,113055556
50,877777778	24,118611111
50,873888889	24,123611111
50,873055556	24,131944444
50,870277778	24,139444444
50,870555556	24,142222222
50,871111111	24,150555556
50,863888889	24,150833333
50,863611111	24,150833333
50,860277778	24,148611111
50,859444444	24,146666667
50,845833333	24,122222222
50,840277778	24,105555556
50,838611111	24,051666667
50,841111111	24,043611111
49,291075167	19,812869722
49,293824056	19,81053625
49,295410889	19,809771278
49,29561175	19,807684111
49,295583333	19,803320389
49,296046944	19,796113833
49,296041889	19,794502417
49,298912	19,792728778
49,300853972	19,792438722
49,302571722	19,792639917
49,304949361	19,793658667
49,30886125	19,796759944
49,315348667	19,800558528
49,316631667	19,801574333
49,317615833	19,802057972
49,318236889	19,802774611
49,319001	19,803166028
49,319303389	19,803798778
49,320059667	19,80451275
49,322767417	19,804965861
49,325811417	19,803809
49,327889361	19,802486833
49,329537944	19,802352667
49,330839389	19,801763
49,333639389	19,799110111
49,336924	19,798436972
49,337896472	19,798048611
49,340782889	19,797985306
49,343009417	19,797026778
49,343773722	19,795868083
49,345405528	19,794795167
49,348102333	19,795539278
49,349863472	19,796831861
49,351103194	19,798273333
49,351929528	19,798793861
49,352270333	19,799320111
49,353135417	19,802453083
49,355256389	19,802221778
49,357315972	19,801892361
49,359004722	19,801441306
49,5738735	19,398297
49,57426375	19,396111722
49,573914972	19,395079667
49,572847583	19,393815056
49,572067528	19,391803722
49,571588139	19,38760275
49,571867722	19,386994833
49,572080972	19,384081861
49,570903556	19,380764972
49,570499917	19,377517889
49,570026528	19,377254083
49,569176972	19,375754083
49,568945306	19,374547944
49,567999639	19,372901139
49,567438639	19,371364889
49,565850389	19,371226639
49,56507875	19,371629306
49,564331806	19,371404917
49,559438083	19,373636917
49,557846333	19,373455222
49,556397	19,372143306
49,555692417	19,371424611
49,554502639	19,369098083
49,553699528	19,366594333
49,552571222	19,366416944
49,547814694	19,3680915
49,547344861	19,368802417
49,544909917	19,368484667
49,542776	19,367592528
49,541467306	19,367304472
49,538905028	19,366117944
49,5377715	19,364918722
49,536068917	19,362358222
49,535574889	19,359915972
49,535665889	19,3540315
49,536074806	19,350130694
49,535878111	19,346973472
49,534945222	19,344050917
49,534058778	19,339629028
49,534078278	19,337505556
50,843333333	24,037777778
50,841944444	24,026666667
50,843888889	24,004166667
50,843611111	24
50,843611111	23,996666667
50,843333333	23,993055556
50,811944444	23,970555556
50,806111111	23,970555556
50,800833333	23,964722222
50,7975	23,965555556
50,796111111	23,965833333
50,79	23,971111111
50,785277778	23,968611111
50,779722222	23,976666667
50,776666667	23,978055556
50,773611111	23,983611111
50,773888889	24
50,773888889	24,011666667
50,770277778	24,022777778
50,765277778	24,026111111
50,757222222	24,019722222
50,749444444	24,023055556
50,742222222	24,019166667
50,7375	24,022777778
50,725833333	24,02
50,725277778	24,026388889
50,726388889	24,029166667
50,724722222	24,0325
50,720833333	24,041111111
50,722777778	24,065277778
50,722222222	24,071388889
50,716944444	24,074166667
50,713611111	24,072777778
50,708611111	24,061666667
50,701388889	24,056111111
50,696111111	24,055277778
50,688888889	24,064444444
50,6875	24,065277778
50,683888889	24,067222222
50,678055556	24,0725
49,360409806	19,801635889
49,363016	19,8032835
49,3648135	19,803818778
49,366582	19,803528861
49,370108056	19,8021805
49,372083111	19,799974361
49,373325833	19,798065944
49,376706472	19,794922972
49,378598444	19,792559944
49,382414417	19,791968917
49,383509528	19,791133056
49,394686639	19,790770722
49,39668925	19,791144222
49,398751056	19,790390111
49,401090861	19,788940667
49,410684861	19,790593778
